zipcode,county,state,negative_zipcode
64441,Gentry County,MO,1
64442,Harrison County,MO,0
64443,Andrew County,MO,0
64444,Buchanan County,MO,0
64445,Nodaway County,MO,0
64446,Atchison County,MO,0
64448,Buchanan County,MO,0
64449,Andrew County,MO,0
64451,Holt County,MO,0
64453,Gentry County,MO,0
64454,Buchanan County,MO,0
64455,Nodaway County,MO,0
64456,Harrison County,MO,0
64457,Andrew County,MO,0
64458,Harrison County,MO,0
64459,Andrew County,MO,0
64461,Nodaway County,MO,0
64463,Andrew County,MO,0
64465,Caldwell County,MO,0
64466,Holt County,MO,0
64467,Harrison County,MO,0
64468,Nodaway County,MO,0
64469,DeKalb County,MO,0
64470,Holt County,MO,0
64471,Gentry County,MO,0
64473,Holt County,MO,0
64474,Clinton County,MO,0
64475,Nodaway County,MO,0
64476,Nodaway County,MO,0
64477,Clinton County,MO,0
64479,Gentry County,MO,0
64480,Andrew County,MO,0
64481,Harrison County,MO,0
64482,Atchison County,MO,0
64483,Andrew County,MO,0
64484,Buchanan County,MO,0
64485,Andrew County,MO,0
64486,Nodaway County,MO,0
64487,Atchison County,MO,0
64489,Gentry County,MO,0
64490,Buchanan County,MO,0
64491,Atchison County,MO,0
64492,Clay County,MO,0
64493,Caldwell County,MO,0
64494,Andrew County,MO,0
64496,Atchison County,MO,0
64497,Daviess County,MO,0
64498,Atchison County,MO,0
64499,Worth County,MO,0
64501,Buchanan County,MO,0
64503,Buchanan County,MO,0
64504,Buchanan County,MO,0
64505,Andrew County,MO,0
64506,Andrew County,MO,0
64507,Andrew County,MO,0
64601,Daviess County,MO,0
64620,Daviess County,MO,0
64622,Carroll County,MO,0
64623,Carroll County,MO,0
64624,Caldwell County,MO,0
64625,Caldwell County,MO,0
64628,Chariton County,MO,0
64630,Linn County,MO,0
64631,Linn County,MO,0
64632,Harrison County,MO,0
64633,Carroll County,MO,0
64635,Grundy County,MO,0
64636,Daviess County,MO,0
64637,Caldwell County,MO,0
